@relation twittr

@attribute L1 numeric
@attribute L2 numeric
@attribute L3 numeric
@attribute L4 numeric
@attribute L5 numeric
@attribute L6 numeric
@attribute L7 numeric
@attribute L8 numeric
@attribute L9 numeric
@attribute L10 numeric
@attribute L11 numeric
@attribute L12 numeric
@attribute L13 numeric
@attribute L14 numeric
@attribute L15 numeric
@attribute L16 numeric
@attribute L17 numeric
@attribute L18 numeric
@attribute L19 numeric
@attribute L20 numeric
@attribute L21 numeric
@attribute L22 numeric
@attribute L23 numeric
@attribute L24 numeric
@attribute L25 numeric
@attribute L26 numeric
@attribute L27 numeric
@attribute L28 numeric
@attribute L29 numeric
@attribute L30 numeric
@attribute L31 numeric
@attribute L32 numeric
@attribute L33 numeric
@attribute L34 numeric
@attribute L35 numeric
@attribute L36 numeric
@attribute L37 numeric
@attribute L38 numeric
@attribute L39 numeric
@attribute L40 numeric
@attribute L41 numeric
@attribute L42 numeric
@attribute L43 numeric
@attribute L44 numeric
@attribute L45 numeric
@attribute L46 numeric
@attribute L47 numeric
@attribute L48 numeric
@attribute L49 numeric
@attribute L50 numeric
@attribute L51 numeric
@attribute L52 numeric
@attribute L53 numeric
@attribute L54 numeric
@attribute L55 numeric
@attribute L56 numeric
@attribute L57 numeric
@attribute L58 numeric
@attribute L59 numeric
@attribute L60 numeric
@attribute L61 numeric
@attribute L62 numeric
@attribute L63 numeric
@attribute L64 numeric
@attribute L65 numeric
@attribute L66 numeric
@attribute L67 numeric
@attribute L68 numeric
@attribute L69 numeric
@attribute H1 numeric
@attribute H2 numeric
@attribute H3 numeric
@attribute H4 numeric
@attribute H5 numeric
@attribute H6 numeric
@attribute H7 numeric
@attribute H8 numeric
@attribute H9 numeric
@attribute H10 numeric
@attribute H11 numeric
@attribute H12 numeric
@attribute H13 numeric
@attribute H14 numeric
@attribute H15 numeric
@attribute H16 numeric
@attribute H17 numeric
@attribute H18 numeric
@attribute H19 numeric
@attribute H20 numeric
@attribute H21 numeric
@attribute H22 numeric
@attribute H23 numeric
@attribute H24 numeric
@attribute H25 numeric
@attribute H26 numeric
@attribute H27 numeric
@attribute H28 numeric
@attribute H29 numeric
@attribute H30 numeric
@attribute H31 numeric
@attribute H32 numeric
@attribute H33 numeric
@attribute H34 numeric
@attribute H35 numeric
@attribute H36 numeric
@attribute H37 numeric
@attribute H38 numeric
@attribute H39 numeric
@attribute H40 numeric
@attribute H41 numeric
@attribute H42 numeric
@attribute H43 numeric
@attribute H44 numeric
@attribute H45 numeric
@attribute H46 numeric
@attribute H47 numeric
@attribute H48 numeric
@attribute H49 numeric
@attribute H50 numeric
@attribute H51 numeric
@attribute H52 numeric
@attribute H53 numeric
@attribute H54 numeric
@attribute H55 numeric
@attribute H56 numeric
@attribute H57 numeric
@attribute H58 numeric
@attribute H59 numeric
@attribute H60 numeric
@attribute H61 numeric
@attribute H62 numeric
@attribute H63 numeric
@attribute H64 numeric
@attribute H65 numeric
@attribute H66 numeric
@attribute H67 numeric
@attribute H68 numeric
@attribute H69 numeric
@attribute H70 numeric
@attribute H71 numeric
@attribute H72 numeric
@attribute H73 numeric
@attribute H74 numeric
@attribute H75 numeric
@attribute H76 numeric
@attribute H77 numeric
@attribute H78 numeric
@attribute H79 numeric
@attribute H80 numeric
@attribute H81 numeric
@attribute H82 numeric
@attribute H83 numeric
@attribute H84 numeric
@attribute H85 numeric
@attribute H86 numeric
@attribute H87 numeric
@attribute H88 numeric
@attribute H89 numeric
@attribute class {0.0,1.0}

@data
-0.5840735008739549,-0.5374742758332047,-0.5614228902157004,-0.590760160282516,-0.5748119569217929,-0.5700105813722901,-0.5653598795702665,-0.3704392314543987,-0.5475848962829795,-0.5465176192486393,-0.5689010026985991,-0.4241657447154928,-0.5503369401697716,-0.5743465680692267,-0.5242810391551693,-0.5523859381696905,-0.5816792810149127,-0.5463081421831985,-0.6432592529117634,-0.5439526991303124,-0.5379382420691328,-0.5594493884275908,-0.5955060287156931,-0.5033452696469098,-0.5430406710058897,-0.5891447782792986,-0.5857504829900593,-0.5534007673679859,-0.2731094001031399,-0.4612324162341472,-0.5068409922543345,-0.46809572856928594,-0.4993450355653733,-0.5098530930227148,-0.5688711432948913,-0.4074493215010664,-0.5874658322217807,-0.36169597938868264,-0.2729826448890168,-0.32619827515292504,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.540112361958253,-0.4495816034548157,-0.4654356183759044,-0.47529403902881207,-0.38741081830922225,-0.43594586835022847,-0.5078564667740464,-0.5163788306453606,-0.5368736487015391,-0.4053871532815117,-0.46850739697416377,-0.553219859404738,-0.3374929450404915,-0.5134151827687385,-0.5824680292762414,-0.24835990597311003,-0.4807334512625378,-0.4517838651781224,-0.40126967924377527,-0.45751329785506767,-0.42267831246221704,-0.3739258071500517,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,-0.5608531010201461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.5973744739919554,-0.5529570739024741,-0.5759469194051425,-0.5936892036931954,-0.6000969403641004,-0.5393439147399637,-0.5732251047911844,-0.37978224164571217,-0.5671781537747883,-0.5465176192486393,-0.5505915451404833,-0.5098145970138134,-0.5761916957482174,-0.5971877344918264,-0.56225931380939,-0.5672293223047685,-0.5961523436941938,-0.5550424177719668,-0.6663112056611611,-0.5840217082448517,-0.5642811175066418,-0.5903663283143787,-0.5955060287156931,-0.5033452696469098,-0.5876625078043389,-0.602202340647494,-0.594286749570761,-0.5814856396076501,-0.5091298693280756,-0.4612324162341472,-0.5866884103889258,-0.46809572856928594,-0.5290637425141415,-0.5166125090286977,-0.5994634454951288,-0.4074493215010664,-0.6280696143720519,-0.5339972776986033,-0.5572455643602243,-0.3369205037237901,-0.4539793855282258,-0.4650049738252341,-0.4798494558540647,-0.6182008962172775,-0.48269704951778003,-0.4898100522559393,-0.6129654158509508,-0.4210987155535024,-0.4796444995452394,-0.5330791371774874,-0.5546550784776124,-0.5497955359482237,-0.4210836926025659,-0.5002109050400846,-0.5636626612451869,-0.3520360746831392,-0.5571544072642498,-0.594413174407883,-0.2537506636221388,-0.4807334512625378,-0.38449690653457225,-0.4714188011094925,-0.5157422630366217,-0.47262904156579927,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5689576357673837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.5850966526522626,-0.5426352085229612,-0.5759469194051425,-0.5819730300504776,-0.6051539370525619,-0.5597883591615146,-0.5732251047911844,-0.3727749840022271,-0.5613001765272456,-0.5629778128724778,-0.5689010026985991,-0.5098145970138134,-0.5438732512751603,-0.5834830346382666,-0.5546636588785459,-0.5746510143723076,-0.5816792810149127,-0.5375738665944302,-0.6663112056611611,-0.5728914279352575,-0.5467192005483024,-0.5903663283143787,-0.5623346053654821,-0.480926922536443,-0.5787381404446491,-0.576087215911103,-0.5686779498286557,-0.5648427523545158,-0.46192577548308844,-0.5099664073834156,-0.6186273776427624,-0.39737623000845856,-0.5231200011243878,-0.5301313410406636,-0.5535749921947726,-0.4074493215010664,-0.6280696143720519,-0.4765635115952964,-0.509868411115023,-0.3288788322956413,-0.4539793855282258,-0.3969554654605657,-0.5183106717812989,-0.6182008962172775,-0.47607396030518717,-0.4654356183759044,-0.6129654158509508,-0.4547866127977826,-0.4796444995452394,-0.5260728398431982,-0.5399334446959771,-0.5368736487015391,-0.4233260553627165,-0.5002109050400846,-0.53233425572384,-0.35688378456402176,-0.5384090253376022,-0.5824680292762414,-0.24566452714859566,-0.4807334512625378,-0.4517838651781224,-0.4538815206430632,-0.5157422630366217,-0.47262904156579927,-0.3491546968972091,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5385656304652426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.4694805017034893,-0.38780722783026844,-0.46701670048432603,-0.5146050316048502,-0.48378601652948544,-0.4166772482106578,-0.4631119516983335,-0.3237241804978314,-0.4515779345731165,-0.34899529576257676,-0.3674969695593249,-0.25286804011885144,-0.31764413996376084,-0.43044721960684873,-0.379963595469131,-0.47074732542676123,-0.4514217169013837,-0.45023111070674715,-0.5741033946635704,-0.4771710172727471,-0.4150048233607573,-0.4666985687672271,-0.42964891196463806,-0.3912535340945757,-0.4954440450875438,-0.5630296535429075,-0.4747790174409363,-0.443141639315971,-0.320313493948127,-0.16882846933853687,-0.4908715086274163,-0.39737623000845856,-0.40870297937163047,-0.4490183489688681,-0.38531733009346675,-0.19083069488024632,-0.5468620500715096,-0.4765635115952964,-0.509868411115023,-0.2752676894413159,-0.4539793855282258,-0.3969554654605657,-0.4798494558540647,-0.4815459612639845,-0.3899738005414799,-0.4166867506158346,-0.3376226622066734,-0.4210987155535024,-0.414096552752723,-0.3719342984888365,-0.4221603744428946,-0.44642043797474684,-0.2708453876724758,-0.3733968727764012,-0.4487918410002481,-0.2090286331971033,-0.4321851944199321,-0.4032908523016163,-0.22410149655248066,-0.40136707959183576,-0.24992298924747197,-0.36619511831091667,-0.5157422630366217,-0.2928064167929033,-0.3739258071500517,-0.03223012819451549,-0.29267107966413236,-0.3244428422615249,-0.44131121349839125,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.5513326439681077,-0.5271524104536919,-0.539636846431537,-0.5146050316048502,-0.5141279966602545,-0.4780105814753107,-0.520790269985065,-0.3564247161674285,-0.5162356842960855,-0.5547477160605586,-0.5689010026985991,-0.5098145970138134,-0.5503369401697716,-0.5332324685085473,-0.5166853842243252,-0.5375425540346125,-0.5527331556563507,-0.49390248865058867,-0.6432592529117634,-0.5261442506349617,-0.5291572835899631,-0.5594493884275908,-0.5623346053654821,-0.480926922536443,-0.5222171471666134,-0.45856915459734315,-0.560141683247954,-0.5273962560349635,-0.46192577548308844,-0.5099664073834156,-0.538779959508171,-0.46809572856928594,-0.49191535882818127,-0.4828154289987829,-0.4465019344939416,-0.4074493215010664,-0.5603966441216,-0.5339972776986033,-0.5572455643602243,-0.32083716086749253,-0.4539793855282258,-0.4650049738252341,-0.4798494558540647,-0.5205902283934968,-0.3767276221162942,-0.4898100522559393,-0.47529403902881207,-0.4547866127977826,-0.414096552752723,-0.4924426126386102,-0.5134345038890336,-0.5110298742081698,-0.38520588844015635,-0.47907523299613736,-0.53233425572384,-0.32052596045740245,-0.5009182614843068,-0.558577739012958,-0.23218763302602377,-0.448986902594257,-0.048062113316821545,-0.33112055737805807,-0.45751329785506767,-0.4526487499243664,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5162781599103392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
1.3762853063636535,2.182337251668431,2.292548845509692,2.355857510861017,1.427758731708969,0.7691005282392984,1.9200512902397953,5.751568196403748,1.715436344020934,1.9389716179509813,0.8409272292763201,1.3316357274000805,1.2853507058998694,0.9605798155294717,1.093593461114629,2.2307485871574446,0.8077347361960637,1.445106692055975,0.7629098648014941,2.0605328933147384,2.175377927994297,0.955480666025017,0.6650080585923258,2.993916879585914,2.0152779721052014,2.505497502983043,1.0361401673432762,1.55608519196679,1.70946254138632,2.609009026169761,1.5372529119912035,0.8755747440864342,1.690923666558839,1.4909340447482413,1.6643669173224414,4.069335628662549,1.8758302848946713,3.7448182969977593,3.1381723887654736,6.034763824512782,1.1516740201294993,4.366510120066223,3.250888489087652,1.451145261646872,4.365404254100198,4.3363278559909695,1.2226529417775647,0.21897133208782127,3.977615882345879,4.175152671464835,1.1383328064104488,0.548564880019968,5.619841583243146,1.084964498255958,1.0967428313862018,5.971801464928176,1.454849919529265,1.030126563495384,6.309496774070357,1.376439645831889,3.1817119015735855,4.614392534155006,4.724864603303244,2.274661059131222,5.0014051177167795,1.9982679480599614,1.598434358165646,-0.3244428422615249,3.7892559245596455,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,?
-0.46129528747702747,-0.3052323047941657,-0.42344461291599944,-0.36815286107087736,-0.44838703971025484,-0.36556613715678044,-0.45262498473710966,-0.3237241804978314,-0.38887951059932846,-0.32430500532681894,-0.3674969695593249,-0.4241657447154928,-0.3628899622260407,-0.2408655382992714,-0.43313317998503986,-0.3891087126838319,0.4748542945726006,-0.22313994539877124,-0.5049475364153774,-0.29240836413348276,-0.3008523631315515,-0.43578162888043914,-0.5291631820152711,-0.1670700629899075,-0.28720880669478055,-0.45856915459734315,-0.3979526182146204,-0.2850342104111949,0.4349520075716672,-0.315030442786342,-0.2513292542236423,-0.3266567314476312,-0.028303530427398214,-0.043453388609890474,-0.33942887679311057,0.38681897610860727,-0.3979815155205152,-0.44784662854364293,-0.4624912578698218,-0.26722601801316714,-0.4539793855282258,-0.3969554654605657,-0.13369851250895695,-0.540112361958253,-0.31049672999036554,-0.39231231673579975,-0.19995128538453474,-0.353722921064942,-0.32669929036270107,-0.08747862671669622,0.18142661060415333,-0.44642043797474684,-0.28654192699353,-0.024658284051271802,-0.31303541707441124,-0.2259956177801923,0.6737923392522795,-0.4988520133547497,-0.2187107389034519,-0.3854938052576954,-0.24992298924747197,-0.24343415504591154,0.0665473887789189,-0.23286554186860467,-0.250070255885839,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5081736251631016,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,?
0.10553079770545429,-0.036863804926831584,0.09942043790391983,-0.06939043318157287,0.3506184370666654,0.12510052896044288,-0.06198546543151976,-0.18357902762812944,-0.024444921251685243,-0.266694327643384,-0.3674969695593249,-0.29569246626801177,0.08310457150214676,0.33016362226572055,-0.02296781371945719,0.11556634790882199,0.4459081692140386,-0.048454433623405145,0.16355909331715485,0.15725496037412431,0.03282405907689619,-0.06477835023898419,-0.16427752516294983,0.10195010233569435,0.20065660896826476,0.4162875240717576,0.7629796367608197,0.040542271478245386,-0.08429302472319135,-0.3637644339356104,-0.011786999819868287,-0.2559372328868038,-0.006014500215822108,-0.13808521269365193,-0.17117121469180469,0.025787931740573793,0.29228278103409494,-0.3329790963370292,-0.3677369513794193,-0.1305176037346374,-0.05256603411379456,-0.2608564487312289,0.058607567127214,0.826436987574676,0.2657120315052138,-0.19731684569552058,0.3507342219040199,-0.32003502382066185,1.3556980106452212,-0.03563202644295637,-0.03645356936404935,0.12214260087937588,-0.055578562698018384,-0.08806530018311351,-0.17727899314857443,-0.08298817629415642,-0.06977447717141075,0.0028440821742004296,-0.12167710122093452,-0.1632679645797298,-0.38449690653457225,-0.155747752713765,-0.16636847194729737,-0.05304291709570873,0.022411956895428974,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,0.028751801841390624,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,?
0.27844344823946043,0.04571111810927121,0.47704519682941704,0.32310138384947423,0.1786805496589737,0.0331005290634635,0.43876720696692095,0.30459325486799904,0.7240175149354099,0.3505629332505615,0.969093432183131,0.3466739259693931,-0.1495882287038641,0.1657072240230029,-0.06854174330452192,0.41985572267792215,-0.017229836522953568,-0.2755455989313811,-0.11306433967561712,-0.04086402913665307,-0.23938565377736376,-0.033861410352196274,0.0347510149383163,-0.3015801456527084,0.022169261774467684,-0.1974179072334325,0.3190937745643279,0.3921232647007081,-0.03708893087820422,-0.19319546491317105,0.03612145106088651,-0.11449823576514906,0.11137439223181206,0.02414077144993913,-0.2017635168920421,-0.3352431126274597,0.30581737508418533,-0.1319609149754551,0.10603458107259324,0.2099131533903288,0.4492006551542445,-0.4650049738252341,-0.13369851250895695,0.5531271176680903,0.007411552214092025,0.3876695674253169,-0.10817036750310897,-0.016843948622140097,-0.414096552752723,0.15213674211599337,0.3404202554458147,-0.2138264675344239,-0.035397297856663,-0.23601500449074417,-0.23993580419126836,0.0018467466212885924,0.917482304298699,1.4959872236294092,0.25028517656204885,-0.004535221238325812,0.019224845326728603,0.07223689334981598,0.2412342843235811,-0.262835979330754,-0.250070255885839,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,-0.0036663371475598476,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.579980893760724,-0.5271524104536919,-0.5614228902157004,-0.5995472905145544,-0.6000969403641004,-0.5597883591615146,-0.5548729126090426,-0.3727749840022271,-0.5495442220321604,-0.5465176192486393,-0.5689010026985991,-0.5098145970138134,-0.5503369401697716,-0.5811989179960066,-0.5318766940860135,-0.5598076302372296,-0.5672062183356318,-0.5288395910056619,-0.6432592529117634,-0.5573090355018255,-0.5467192005483024,-0.5594493884275908,-0.5955060287156931,-0.480926922536443,-0.5579146166053728,-0.5891447782792986,-0.5857504829900593,-0.5596418500879113,-0.5091298693280756,-0.5343334029580498,-0.5547494431350893,-0.46809572856928594,-0.4948872295230581,-0.462537180980834,-0.5535749921947726,-0.3352431126274597,-0.6416042084221423,-0.5339972776986033,-0.5572455643602243,-0.3369205037237901,-0.4539793855282258,-0.4650049738252341,-0.4029270239995963,-0.5986787626525213,-0.4694508710925943,-0.4654356183759044,-0.5670749569102379,-0.4547866127977826,-0.4796444995452394,-0.4924426126386102,-0.5046015236200524,-0.5368736487015391,-0.3941753394807587,-0.44737172493021654,-0.553219859404738,-0.325373670338285,-0.48842134019987504,-0.594413174407883,-0.2510552847976244,-0.448986902594257,-0.4517838651781224,-0.4363442401766339,-0.5157422630366217,-0.4626388957450828,-0.3739258071500517,-0.48345192291773254,-0.29267107966413236,-0.3244428422615249,-0.5547746999597178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
-0.5707725277559544,-0.516830545074179,-0.5759469194051425,-0.5761149432291187,-0.5849259502987159,-0.5495661369507392,-0.5338989786865947,-0.365767726358742,-0.5319102902895325,-0.5300574256248007,-0.4956631724661358,-0.5098145970138134,-0.5568006290643831,-0.5720624514269668,-0.5318766940860135,-0.5746510143723076,-0.5672062183356318,-0.5463081421831985,-0.6432592529117634,-0.5439526991303124,-0.5555001590274721,-0.5594493884275908,-0.5623346053654821,-0.5033452696469098,-0.5370910927660965,-0.5630296535429075,-0.5686779498286557,-0.5357176996615307,-0.46192577548308844,-0.5343334029580498,-0.6026578940158441,-0.46809572856928594,-0.4607107165319747,-0.462537180980834,-0.5688711432948913,-0.4074493215010664,-0.6145350203219615,-0.3329790963370292,-0.22560549164381552,-0.3369205037237901,-0.4539793855282258,-0.4650049738252341,-0.5183106717812989,-0.559634495523009,-0.4562046926674086,-0.39231231673579975,-0.6129654158509508,-0.38741081830922225,-0.45779518394773394,-0.5050539478403308,-0.4987128701073983,-0.5110298742081698,-0.41435660432211413,-0.44737172493021654,-0.53233425572384,-0.3520360746831392,-0.48842134019987504,-0.558577739012958,-0.2510552847976244,-0.4648601769283974,-0.4517838651781224,-0.4714188011094925,-0.45751329785506767,-0.36273743753791843,-0.32438358664436656,-0.25784102555612404,-0.29267107966413236,-0.3244428422615249,-0.5588269673333367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
